Date,Price,Open,High,Low,Vol.,Change %
2006-03-29,1332.72,1319.24,1337.08,1314.63,388.50M,0.11%
2006-03-28,1331.31,1327.66,1334.12,1322.12,359.74M,0.07%
2006-03-27,1330.34,1317.46,1335.25,1317.25,323.60M,0.69%
2006-03-24,1321.23,1311.88,1321.23,1302.47,368.50M,0.68%
2006-03-23,1312.26,1321.4,1327.42,1300.44,333.04M,0.19%
2006-03-22,1309.83,1326.74,1326.74,1306.07,306.30M,-2.01%
2006-03-21,1336.65,1347.3,1348.2,1335.45,289.60M,-0.75%
2006-03-20,1346.69,1339.73,1350.02,1335.22,320.75M,0.42%
2006-03-17,1341.12,1331.38,1342.83,1320.54,277.19M,0.38%
2006-03-16,1335.98,1340.58,1347.13,1332.55,314.02M,0.15%
2006-03-15,1333.98,1337.21,1342.44,1332.53,356.09M,0.58%
2006-03-14,1326.3,1339.69,1340.35,1316.47,348.69M,-0.90%
2006-03-13,1338.28,1332.28,1338.5,1328.56,317.90M,1.38%
2006-03-10,1320.07,1315.13,1328.72,1308.74,282.77M,0.68%
2006-03-09,1311.21,1313.75,1324.21,1310.58,278.39M,-0.22%
2006-03-08,1314.05,1303.58,1322.51,1296.78,316.69M,-0.20%
2006-03-07,1316.67,1336.47,1336.47,1314.27,297.28M,-2.09%
2006-03-06,1344.76,1332.71,1344.77,1324.39,300.00M,1.19%
2006-03-03,1328.95,1365.35,1367.17,1325.59,339.82M,-2.83%
2006-03-02,1367.7,1377.46,1379.3,1367.68,405.52M,-0.28%
2006-02-28,1371.59,1377.44,1379.71,1363.93,296.10M,-0.24%
2006-02-27,1374.88,1365.41,1374.89,1360.46,302.26M,0.66%
2006-02-24,1365.82,1363.73,1366.71,1352.76,329.36M,0.34%
2006-02-23,1361.23,1348.51,1362.03,1346.69,341.97M,1.54%
2006-02-22,1340.58,1344.9,1356.76,1324.4,363.83M,-0.44%
2006-02-21,1346.49,1350.45,1352.17,1339.2,385.04M,-0.13%
2006-02-20,1348.25,1336.01,1357.73,1329.45,385.42M,1.16%
2006-02-17,1332.73,1325.49,1333.83,1315.25,283.77M,1.40%
2006-02-16,1314.32,1308.0,1320.1,1299.73,312.83M,0.80%
2006-02-15,1303.84,1342.28,1342.4,1300.76,420.00M,-1.83%
2006-02-14,1328.21,1315.14,1330.05,1303.19,286.70M,0.56%
2006-02-13,1320.79,1338.7,1338.96,1310.37,351.46M,-1.08%
2006-02-10,1335.23,1328.41,1338.33,1314.94,356.36M,1.03%
2006-02-09,1321.66,1326.87,1329.46,1313.82,348.01M,0.81%
2006-02-08,1310.99,1325.68,1344.38,1308.87,357.00M,-1.60%
2006-02-07,1332.28,1340.84,1348.24,1329.6,349.79M,-0.70%
2006-02-06,1341.64,1326.23,1342.21,1307.77,378.54M,0.61%
2006-02-03,1333.5,1357.17,1362.37,1330.68,444.56M,-2.98%
2006-02-02,1374.44,1387.5,1389.55,1357.71,449.62M,-0.11%
2006-02-01,1375.97,1390.43,1398.19,1366.56,469.70M,-1.70%
2006-01-31,1399.83,1391.51,1403.3,1381.75,406.45M,1.10%
2006-01-27,1384.56,1369.0,1384.56,1363.12,469.54M,2.35%
2006-01-26,1352.75,1349.48,1352.84,1329.65,367.82M,0.76%
2006-01-25,1342.59,1339.36,1353.32,1335.8,510.69M,1.19%
2006-01-24,1326.83,1307.36,1328.32,1292.84,540.14M,2.27%
2006-01-23,1297.43,1307.4,1327.26,1285.63,534.80M,-2.06%
2006-01-20,1324.78,1368.85,1377.59,1321.96,528.40M,-2.64%
2006-01-19,1360.64,1357.32,1367.53,1347.97,408.11M,0.57%
2006-01-18,1352.91,1378.73,1379.46,1333.75,567.08M,-2.64%
2006-01-17,1389.58,1423.76,1426.21,1389.51,473.74M,-2.27%
2006-01-16,1421.79,1423.08,1425.05,1409.53,402.10M,0.39%
2006-01-13,1416.28,1397.15,1416.28,1388.15,418.90M,0.98%
2006-01-12,1402.58,1399.64,1411.82,1399.04,447.86M,0.61%
2006-01-11,1394.09,1394.65,1400.3,1384.27,534.60M,-0.16%
2006-01-10,1396.29,1413.14,1417.84,1388.7,476.50M,-0.85%
2006-01-09,1408.33,1421.9,1421.9,1405.05,531.48M,-0.31%
2006-01-06,1412.78,1399.23,1412.79,1395.26,587.87M,1.24%
2006-01-05,1395.51,1405.31,1405.31,1378.96,538.07M,-0.47%
2006-01-04,1402.11,1408.19,1412.15,1400.08,527.99M,0.52%
2006-01-03,1394.87,1393.14,1394.92,1376.17,541.28M,0.40%
2006-01-02,1389.27,1383.32,1389.27,1370.61,396.30M,0.72%
2005-12-29,1379.37,1371.86,1383.14,1370.38,445.93M,0.82%
2005-12-28,1368.16,1357.29,1369.42,1353.24,368.81M,-0.39%
2005-12-27,1373.55,1371.35,1376.77,1370.03,423.77M,0.44%
2005-12-26,1367.57,1363.81,1371.63,1362.31,382.13M,0.59%
2005-12-23,1359.53,1358.51,1360.0,1347.14,418.65M,0.64%
2005-12-22,1350.87,1361.35,1364.48,1342.08,532.94M,-0.24%
2005-12-21,1354.16,1345.09,1356.39,1343.46,498.14M,0.98%
2005-12-20,1341.0,1333.07,1344.31,1331.56,523.43M,0.12%
2005-12-19,1339.4,1325.61,1339.48,1320.88,514.00M,1.39%
2005-12-16,1321.04,1322.4,1330.46,1314.52,621.72M,-1.24%
2005-12-15,1337.68,1338.16,1343.05,1326.01,688.58M,0.26%
2005-12-14,1334.27,1346.52,1349.87,1325.76,466.02M,-0.17%
2005-12-13,1336.48,1337.25,1339.69,1328.24,484.88M,0.24%
2005-12-12,1333.23,1321.07,1337.82,1321.07,462.72M,1.20%
2005-12-09,1317.42,1319.01,1332.64,1313.33,436.78M,-0.51%
2005-12-08,1324.2,1321.51,1328.64,1310.34,512.04M,-0.04%
2005-12-07,1324.75,1319.96,1328.95,1314.36,542.81M,0.28%
2005-12-06,1321.06,1311.9,1324.22,1304.88,534.92M,0.45%
2005-12-05,1315.15,1312.56,1315.41,1306.43,440.62M,0.38%
2005-12-02,1310.12,1318.94,1319.28,1309.86,565.15M,0.32%
2005-12-01,1305.98,1295.56,1306.02,1288.98,465.43M,0.66%
2005-11-30,1297.44,1283.58,1300.88,1283.47,493.10M,1.41%
2005-11-29,1279.38,1286.11,1295.08,1271.91,512.45M,-1.11%
2005-11-28,1293.74,1297.35,1298.83,1287.9,469.72M,0.04%
2005-11-25,1293.22,1294.79,1298.25,1285.24,527.89M,0.12%
2005-11-24,1291.71,1290.35,1297.96,1281.37,556.56M,0.76%
2005-11-23,1282.02,1251.9,1283.57,1250.47,575.41M,3.01%
2005-11-22,1244.5,1266.23,1266.23,1241.27,502.49M,-1.92%
2005-11-21,1268.8,1276.26,1277.85,1259.09,452.36M,-0.27%
2005-11-18,1272.25,1277.36,1281.18,1263.9,559.62M,0.23%
2005-11-17,1269.35,1266.47,1272.8,1259.92,489.65M,0.17%
2005-11-16,1267.16,1248.34,1267.2,1245.9,555.80M,1.06%
2005-11-15,1253.86,1254.92,1257.55,1236.82,434.00M,-0.30%
2005-11-14,1257.63,1260.28,1262.24,1253.67,458.06M,0.12%
2005-11-11,1256.12,1246.71,1257.25,1246.71,586.76M,1.76%
2005-11-10,1234.43,1226.78,1235.08,1224.77,456.47M,0.56%
2005-11-09,1227.59,1224.53,1238.73,1218.98,393.73M,0.07%
2005-11-08,1226.71,1219.78,1226.72,1215.0,411.85M,0.68%
2005-11-07,1218.47,1226.96,1227.06,1205.48,345.06M,-0.29%
2005-11-04,1221.98,1223.37,1229.17,1215.03,400.04M,0.33%
2005-11-03,1217.97,1220.51,1220.69,1211.92,382.07M,0.79%
2005-11-02,1208.38,1195.01,1208.66,1191.19,328.62M,1.63%
2005-11-01,1188.95,1165.77,1191.29,1165.31,427.22M,2.66%
2005-10-31,1158.11,1152.95,1159.67,1143.2,320.46M,1.52%
2005-10-28,1140.72,1148.88,1149.35,1137.23,341.22M,-2.20%
2005-10-27,1166.36,1174.95,1185.7,1165.19,445.81M,-1.07%
2005-10-26,1179.0,1184.6,1186.22,1170.97,405.83M,-0.19%
2005-10-25,1181.28,1199.68,1204.34,1178.59,447.70M,-0.28%
2005-10-24,1184.6,1188.86,1193.08,1176.33,426.32M,0.09%
2005-10-21,1183.48,1146.71,1183.49,1144.78,532.27M,1.83%
2005-10-20,1162.23,1169.85,1173.68,1157.67,510.90M,0.79%
2005-10-19,1153.13,1174.69,1174.69,1147.9,564.44M,-2.79%
2005-10-18,1186.22,1182.02,1191.91,1180.45,524.46M,0.84%
2005-10-17,1176.36,1195.62,1199.91,1170.9,482.11M,-1.16%
2005-10-14,1190.17,1202.33,1207.24,1177.68,576.23M,-0.27%
2005-10-13,1193.44,1206.25,1208.0,1186.3,615.05M,-1.94%
2005-10-12,1217.06,1243.23,1245.85,1214.95,598.66M,-2.19%
2005-10-11,1244.27,1221.68,1244.27,1218.45,504.00M,1.39%
2005-10-10,1227.18,1210.11,1228.44,1209.37,443.57M,2.18%
2005-10-07,1201.01,1195.29,1215.25,1193.74,498.30M,-0.12%
2005-10-06,1202.49,1213.43,1214.6,1198.46,512.65M,-2.03%
2005-10-05,1227.4,1242.49,1246.41,1222.57,514.78M,-1.24%
2005-10-04,1242.78,1228.03,1244.37,1228.03,439.36M,1.78%
2005-09-30,1221.01,1237.75,1238.72,1217.7,403.06M,-0.83%
2005-09-29,1231.22,1230.64,1232.98,1220.21,422.84M,0.22%
2005-09-28,1228.57,1212.49,1228.57,1209.57,470.38M,1.57%
2005-09-27,1209.63,1209.77,1211.9,1200.73,488.10M,0.27%
2005-09-26,1206.41,1181.94,1206.41,1181.94,400.04M,2.60%
2005-09-23,1175.88,1198.89,1199.77,1175.83,445.85M,-2.01%
2005-09-22,1199.97,1190.69,1200.23,1187.43,485.73M,0.28%
2005-09-21,1196.67,1187.95,1199.91,1185.62,503.45M,0.48%
2005-09-20,1190.93,1192.11,1192.25,1179.27,422.27M,1.43%
2005-09-16,1174.13,1172.42,1176.06,1164.13,385.98M,0.39%
2005-09-15,1169.59,1164.1,1178.61,1160.46,516.64M,-0.10%
2005-09-14,1170.77,1154.73,1170.77,1152.61,532.40M,1.09%
2005-09-13,1158.12,1160.27,1166.22,1150.76,379.76M,-0.02%
2005-09-12,1158.36,1158.09,1166.8,1156.69,487.84M,0.51%
2005-09-09,1152.5,1145.48,1152.51,1139.14,373.87M,0.63%
2005-09-08,1145.26,1152.68,1153.63,1135.78,464.47M,0.20%
2005-09-07,1142.99,1136.25,1143.0,1132.82,414.59M,1.81%
2005-09-06,1122.65,1120.11,1135.53,1119.22,494.88M,0.73%
2005-09-05,1114.5,1120.32,1121.84,1111.95,337.24M,-0.12%
2005-09-02,1115.83,1110.11,1118.87,1108.95,362.13M,0.86%
2005-09-01,1106.37,1093.47,1106.37,1092.14,401.78M,2.13%
2005-08-31,1083.33,1068.89,1085.14,1067.3,344.65M,1.00%
2005-08-30,1072.61,1074.63,1078.42,1055.54,331.64M,0.89%
2005-08-29,1063.16,1068.14,1073.37,1059.21,369.43M,-2.15%
2005-08-26,1086.55,1097.55,1103.74,1086.53,385.56M,-0.98%
2005-08-25,1097.29,1085.54,1104.25,1079.14,337.86M,0.28%
2005-08-24,1094.21,1111.9,1111.91,1088.74,339.74M,-1.94%
2005-08-23,1115.84,1118.17,1121.89,1108.59,367.01M,-0.08%
2005-08-22,1116.68,1095.24,1116.68,1091.76,383.45M,2.46%
2005-08-19,1089.88,1088.15,1092.58,1078.53,398.08M,-0.26%
2005-08-18,1092.71,1115.49,1115.82,1092.37,439.40M,-1.85%
2005-08-17,1113.25,1107.27,1114.42,1100.68,452.67M,-0.33%
2005-08-16,1116.93,1131.72,1137.46,1115.85,407.79M,-1.18%
2005-08-12,1130.22,1127.39,1131.97,1120.39,409.33M,0.57%
2005-08-11,1123.77,1104.69,1123.77,1104.35,438.88M,1.71%
2005-08-10,1104.86,1103.61,1114.4,1100.2,448.55M,0.46%
2005-08-09,1099.77,1082.76,1099.79,1079.53,462.13M,1.21%
2005-08-08,1086.64,1081.69,1088.52,1079.63,390.22M,-0.25%
2005-08-05,1089.36,1098.56,1101.15,1084.23,556.85M,-1.98%
2005-08-04,1111.39,1119.76,1122.46,1105.1,679.08M,-0.51%
2005-08-03,1117.11,1126.92,1129.92,1116.95,656.49M,-0.15%
2005-08-02,1118.83,1117.21,1118.85,1110.31,565.87M,0.26%
2005-08-01,1115.98,1113.9,1116.75,1107.78,501.12M,0.42%
2005-07-29,1111.29,1113.43,1113.43,1101.37,546.00M,0.59%
2005-07-28,1104.72,1101.84,1106.44,1097.38,651.33M,1.07%
2005-07-27,1093.03,1092.91,1098.67,1084.12,630.53M,0.22%
2005-07-26,1090.6,1089.96,1094.82,1085.87,695.01M,0.08%
2005-07-25,1089.7,1075.5,1089.96,1073.66,637.55M,1.44%
2005-07-22,1074.22,1067.5,1076.7,1063.12,684.90M,-0.04%
2005-07-21,1074.65,1083.55,1086.0,1068.49,701.78M,0.02%
2005-07-20,1074.4,1077.29,1086.95,1068.65,967.84M,-0.10%
2005-07-19,1075.48,1062.32,1075.51,1062.15,547.71M,1.23%
2005-07-18,1062.43,1061.71,1068.51,1057.03,500.56M,0.27%
2005-07-15,1059.6,1065.09,1066.97,1057.49,567.77M,-0.22%
2005-07-14,1061.93,1056.0,1064.92,1052.52,599.04M,1.12%
2005-07-13,1050.16,1047.53,1050.78,1042.19,744.62M,0.60%
2005-07-12,1043.88,1048.44,1051.28,1042.67,781.36M,0.33%
2005-07-11,1040.43,1034.59,1043.18,1033.28,770.52M,1.81%
2005-07-08,1021.95,1027.09,1029.37,1020.45,614.16M,-0.47%
2005-07-07,1026.82,1015.76,1029.2,1014.86,677.41M,0.77%
2005-07-06,1019.01,1023.77,1025.24,1015.94,687.97M,0.02%
2005-07-05,1018.81,1023.32,1025.25,1017.27,568.71M,-0.28%
2005-07-04,1021.71,1022.67,1024.05,1018.54,552.72M,0.36%
2005-07-01,1018.02,1003.56,1018.04,1002.38,494.73M,0.98%
2005-06-30,1008.16,997.59,1009.96,997.59,507.09M,0.91%
2005-06-29,999.08,1000.27,1006.19,994.29,408.26M,0.44%
2005-06-28,994.74,989.54,995.45,987.78,430.65M,0.37%
2005-06-27,991.11,996.73,997.71,985.93,401.82M,-1.13%
2005-06-24,1002.43,1001.62,1007.95,995.55,406.14M,-0.83%
2005-06-23,1010.8,1002.24,1010.91,1001.13,449.22M,0.86%
2005-06-22,1002.15,988.46,1003.34,986.64,534.74M,1.23%
2005-06-21,989.99,992.25,997.8,986.61,408.25M,-0.47%
2005-06-20,994.65,1003.8,1004.21,991.47,367.18M,-0.90%
2005-06-17,1003.68,1006.65,1007.2,997.44,451.30M,0.05%
2005-06-16,1003.14,1000.71,1006.32,999.53,475.06M,0.12%
2005-06-15,1001.94,984.58,1001.94,981.95,402.70M,1.85%
2005-06-14,983.75,989.65,994.07,982.59,345.84M,-0.68%
2005-06-13,990.49,993.14,999.36,989.76,405.79M,-0.03%
2005-06-10,990.79,987.02,994.9,983.76,517.84M,0.33%
2005-06-09,987.58,972.75,987.58,970.97,453.83M,1.16%
2005-06-08,976.22,968.44,977.55,968.36,340.33M,0.55%
2005-06-07,970.88,975.39,975.39,968.28,317.56M,-0.53%
2005-06-03,976.09,972.72,976.09,970.01,322.97M,0.54%
2005-06-02,970.88,976.97,979.36,970.88,312.31M,0.14%
2005-06-01,969.51,964.08,972.56,963.78,256.65M,-0.07%
2005-05-31,970.21,968.78,972.17,960.39,252.37M,0.12%
2005-05-30,969.04,962.25,969.04,959.98,299.30M,0.85%
2005-05-27,960.91,953.8,962.9,950.74,303.15M,1.80%
2005-05-26,943.91,940.71,943.94,938.88,264.52M,0.28%
2005-05-25,941.3,951.37,955.74,939.65,279.81M,-1.08%
2005-05-24,951.61,954.92,955.71,947.59,321.24M,0.06%
2005-05-23,951.05,955.05,955.05,946.8,315.72M,-0.12%
2005-05-20,952.19,954.66,956.06,948.38,341.24M,0.01%
2005-05-19,952.09,941.31,952.74,941.31,366.59M,2.34%
2005-05-18,930.36,935.18,937.0,926.97,333.35M,0.35%
2005-05-17,927.16,938.27,940.8,921.77,288.22M,-0.20%
2005-05-16,929.04,925.41,935.53,925.05,405.54M,0.63%
2005-05-13,923.19,918.77,925.08,910.72,295.68M,0.21%
2005-05-12,921.21,923.26,928.87,921.21,307.79M,-0.24%
2005-05-11,923.38,927.31,928.43,921.01,268.61M,-1.17%
2005-05-10,934.28,939.18,941.45,933.56,347.69M,-0.10%
2005-05-09,935.2,942.01,942.32,926.48,362.54M,-0.60%
2005-05-06,940.85,933.38,942.67,933.24,314.70M,1.24%
2005-05-04,929.35,916.29,931.19,916.29,330.70M,1.70%
2005-05-03,913.82,920.94,923.53,911.14,373.03M,-0.50%
2005-05-02,918.42,916.48,918.45,912.43,298.91M,0.78%
2005-04-29,911.3,907.63,914.25,902.88,335.61M,-0.70%
2005-04-28,917.73,931.34,931.96,917.71,369.84M,-1.34%
2005-04-27,930.16,936.34,936.37,924.44,398.22M,-1.51%
2005-04-26,944.46,947.31,949.33,944.3,429.94M,-0.18%
2005-04-25,946.17,936.25,946.87,932.76,387.34M,0.57%
2005-04-22,940.79,952.8,952.96,940.78,438.26M,0.18%
2005-04-21,939.14,925.17,941.63,916.74,443.31M,0.19%
2005-04-20,937.36,940.36,948.73,930.06,410.51M,0.53%
2005-04-19,932.45,931.6,936.7,928.77,360.81M,0.81%
2005-04-18,925.0,930.85,934.37,917.41,367.62M,-2.35%
2005-04-15,947.22,954.61,955.38,940.04,378.26M,-0.70%
2005-04-14,953.92,973.4,973.86,953.92,419.60M,-2.79%
2005-04-13,981.31,985.82,986.82,979.31,438.08M,-0.05%
2005-04-12,981.79,982.44,985.99,979.73,477.50M,-0.42%
2005-04-11,985.94,988.21,988.5,981.74,411.84M,-0.63%
2005-04-08,992.17,995.87,996.9,989.56,489.90M,0.33%
2005-04-07,988.9,991.36,993.03,985.87,571.33M,0.09%
2005-04-06,988.0,985.65,990.34,975.28,473.79M,0.56%
2005-04-04,982.5,981.0,984.09,976.28,458.76M,0.06%
2005-04-01,981.9,963.78,982.49,963.57,480.86M,1.68%
2005-03-31,965.68,969.85,970.38,961.54,435.28M,1.07%
2005-03-30,955.45,952.4,957.08,946.41,442.96M,-0.37%
2005-03-29,958.96,977.98,978.47,956.34,524.50M,-1.92%
2005-03-28,977.7,969.48,981.54,969.48,607.95M,1.28%
2005-03-25,965.3,960.65,965.42,956.45,594.11M,0.94%
2005-03-24,956.33,970.29,972.85,949.98,542.36M,-1.08%
2005-03-23,966.81,974.22,980.65,964.08,519.68M,-1.39%
2005-03-22,980.41,978.09,986.15,972.94,520.61M,0.12%
2005-03-21,979.27,979.31,986.88,968.95,530.88M,-0.05%
2005-03-18,979.72,981.13,988.37,977.29,664.84M,-0.03%
2005-03-17,980.05,983.52,988.37,972.9,745.03M,-1.32%
2005-03-16,993.13,990.54,997.57,982.22,669.65M,0.00%
2005-03-15,993.13,1024.08,1024.34,992.46,741.33M,-2.60%
2005-03-14,1019.69,1018.33,1021.3,1015.17,550.42M,-0.30%
2005-03-11,1022.79,1006.5,1022.79,1006.5,699.41M,2.42%
2005-03-10,998.66,1007.21,1012.81,998.66,591.34M,-1.00%
2005-03-09,1008.79,996.86,1008.79,990.44,532.63M,0.85%
2005-03-08,1000.28,1010.62,1012.4,995.92,588.66M,-0.72%
2005-03-07,1007.5,1021.63,1025.08,998.89,599.49M,-0.54%
2005-03-04,1012.96,1013.79,1016.18,1007.68,587.26M,0.20%
2005-03-03,1010.92,1008.22,1015.28,999.86,615.90M,0.34%
2005-03-02,1007.48,1015.16,1015.51,1003.11,721.28M,-0.38%
2005-02-28,1011.36,1003.65,1011.65,999.1,534.15M,1.45%
2005-02-25,996.95,994.01,1000.26,990.2,531.40M,1.00%
2005-02-24,987.1,972.95,989.27,971.54,581.34M,1.93%
2005-02-23,968.43,968.16,971.71,963.9,483.57M,-0.96%
2005-02-22,977.8,988.63,990.62,975.57,631.04M,-1.10%
2005-02-21,988.71,992.46,992.46,982.96,629.09M,0.47%
2005-02-18,984.1,969.13,984.1,967.04,543.69M,1.19%
2005-02-17,972.56,972.9,974.77,968.53,511.74M,0.10%
2005-02-16,971.56,973.61,979.0,965.58,557.30M,0.28%
2005-02-15,968.88,965.74,968.88,961.07,547.94M,0.42%
2005-02-14,964.79,957.22,967.8,954.36,537.09M,1.85%
2005-02-11,947.23,944.28,947.94,936.17,381.95M,-0.21%
2005-02-07,949.19,942.15,949.45,941.14,421.37M,1.68%
2005-02-04,933.55,928.21,936.45,926.1,385.53M,0.51%
2005-02-03,928.79,922.43,930.73,921.04,398.29M,0.80%
2005-02-02,921.44,925.98,926.54,918.44,453.66M,-0.24%
2005-02-01,923.69,930.16,931.86,923.08,434.70M,-0.97%
2005-01-31,932.7,920.99,934.1,920.99,466.83M,1.21%
2005-01-28,921.59,924.09,924.91,915.74,393.17M,-0.35%
2005-01-27,924.87,928.67,930.59,920.93,500.47M,-0.23%
2005-01-26,927.0,918.75,930.2,917.09,492.32M,1.30%
2005-01-25,915.1,915.94,918.08,911.26,486.45M,-0.87%
2005-01-24,923.11,918.21,928.52,911.75,527.62M,0.38%
2005-01-21,919.61,910.04,920.35,906.23,463.48M,1.13%
2005-01-20,909.37,910.4,914.93,907.51,467.07M,-0.75%
2005-01-19,916.27,923.36,926.71,914.3,415.61M,-0.47%
2005-01-18,920.57,923.52,926.85,920.08,432.80M,-0.27%
2005-01-17,923.08,915.22,925.01,912.68,416.68M,1.99%
2005-01-14,905.1,879.83,905.52,877.44,356.84M,2.21%
2005-01-13,885.54,881.39,886.73,876.72,290.67M,0.63%
2005-01-12,880.03,884.47,886.79,878.03,321.63M,-0.48%
2005-01-11,884.29,874.79,884.29,869.91,364.43M,1.16%
2005-01-10,874.18,872.82,875.0,866.17,275.96M,0.38%
2005-01-07,870.84,876.36,878.89,866.72,294.80M,-0.05%
2005-01-06,871.28,878.23,886.31,871.28,394.70M,-1.57%
2005-01-05,885.19,874.92,885.2,873.18,343.14M,-0.19%
2005-01-04,886.9,890.56,895.4,884.94,331.63M,-0.76%
2005-01-03,893.71,896.0,897.59,890.93,252.57M,-0.25%
2004-12-30,895.92,886.2,896.1,885.43,248.58M,1.32%
2004-12-29,884.27,869.23,884.27,868.04,257.90M,0.66%
2004-12-28,878.43,874.53,881.28,872.33,307.69M,0.17%
2004-12-27,876.98,881.82,882.78,873.84,229.73M,-0.33%
2004-12-24,879.92,877.4,879.92,872.92,283.18M,0.35%
2004-12-23,876.88,890.32,890.32,873.11,272.30M,-0.74%
2004-12-22,883.38,888.2,890.81,880.38,325.40M,0.06%
2004-12-21,882.82,882.9,887.38,876.35,350.62M,-0.17%
2004-12-20,884.31,872.3,884.49,870.6,359.90M,1.05%
2004-12-17,875.13,874.23,880.95,868.61,446.43M,0.16%
2004-12-16,873.7,869.92,878.67,868.9,325.69M,0.56%
2004-12-15,868.84,854.99,868.87,853.64,311.21M,2.29%
2004-12-14,849.4,846.02,852.26,842.7,277.26M,0.62%
2004-12-13,844.2,841.34,847.92,838.1,239.84M,-0.08%
2004-12-10,844.85,862.16,862.77,841.77,259.80M,-1.91%
2004-12-09,861.31,870.61,871.87,855.88,268.37M,-1.20%
2004-12-08,871.74,855.53,871.74,855.07,346.29M,1.24%
2004-12-07,861.07,867.83,872.39,861.07,336.16M,-1.11%
2004-12-06,870.75,875.53,876.38,867.7,280.85M,-1.34%
2004-12-03,882.55,890.59,893.42,877.46,331.02M,-0.18%
2004-12-02,884.1,891.14,893.51,882.58,335.56M,0.83%
2004-12-01,876.8,874.47,878.91,871.13,316.63M,-0.14%
2004-11-30,878.06,865.78,878.06,857.85,333.12M,1.46%
2004-11-29,865.4,861.17,867.37,855.81,315.90M,0.85%
2004-11-26,858.12,877.82,883.85,856.89,310.25M,-1.65%
2004-11-25,872.49,873.87,879.92,871.12,257.88M,-0.01%
2004-11-24,872.56,859.5,873.73,855.35,317.70M,1.41%
2004-11-23,860.4,857.51,862.43,851.18,285.33M,1.22%
2004-11-22,849.99,857.33,858.46,844.11,247.64M,-1.97%
2004-11-19,867.03,878.59,882.12,863.52,360.72M,-1.01%
2004-11-18,875.84,886.38,888.07,874.96,345.30M,-1.08%
2004-11-17,885.42,881.26,889.71,876.75,279.05M,1.01%
2004-11-16,876.61,882.97,885.55,875.78,300.18M,-0.65%
2004-11-15,882.33,879.88,891.71,876.7,266.42M,0.65%
2004-11-12,876.67,875.48,882.59,870.99,298.81M,1.79%
2004-11-11,861.26,856.66,867.25,855.51,290.88M,0.08%
2004-11-10,860.54,847.53,860.54,847.53,291.73M,1.94%
2004-11-09,844.15,845.49,850.13,840.24,342.57M,-0.23%
2004-11-08,846.11,865.65,865.94,845.79,269.26M,-1.69%
2004-11-05,860.68,862.44,865.38,857.74,277.64M,1.11%
2004-11-04,851.2,860.19,860.19,851.2,267.15M,-1.14%
2004-11-03,861.05,848.83,861.16,844.27,255.52M,1.70%
